CTPS Code,CTPS Name,Customer Code,Domestic/International
011404,CASK/GRUNER BROTHERS BREWING,579868,
011405,BLINDMAN BREWING INC,514600,
011406,FLYING DOG BREWERY/FLYING DOG AT YARDS,577918,
011407,SLEEMAN/WILD ROSE BREWERY LTD,581327,
011408,TALKINGRAIN/KRIER FOODS,549001,
011409,ARTISAN BREWERS LLC/TWO ROAD BREWING,549992,
011409,ARTISAN BREWERS LLC/TWO ROAD BREWING,549984,
011410,HOUSE BREWING/5 LOGISTICS,583568,
011411,SLEEMAN/ANCHOR BREWING SAN FRANCISCO,576907,
011412,DIXIE CANNER/CANTRIBE MOUNTAINSIDE,579518,
011413,CERVECERIA INSURGENTE SA DE CV,578689,
011414,BEVSOURCE/LUCKY CLOVER PACKAGING-BALTIMO,581280,
011415,LBC PRODUCTS/KALIL,567445,
011416,WINE SOCIETY/BIN TO BOTTLE,527996,
011417,ARIZONA BEVERAGES/PRIORITY 1 WHSE,498380,
011418,INDUSTRIAL RECYCLING SERVICES,522394,
011419,CCR/RICHMOND-REFRESCO-SURREY,535048,
011420,ENTENTE SPIRITS LLC/BUCHANAN,565132,
011421,GENERAL PAPER PRODUCTS/THURSTON,496051,
011422,ZUCKERMAN HONICKMAN/SYCAMORE BREWING LLC,578620,
011423,GLANBIA PERFORMANCE NUTRI/AZPACK FARMER,579067,
011424,KING AND CONVICTS BP LLC,583672,
011425,INGRID LIZZETH HERNANDEZ PEREZ,583681,
011426,TIVOLI BREWING CO/SLEEPING GIANT BREWING,579585,
011427,CASK/BENCH BREWING-VORTEX,582434,
011428,YOUNG LION BREWING CO/LEONARDS EXPRESS,582282,
011429,CHELIOS: MALTAS E INSUMOS CERVECEROS S A,585109,
011430,CASK/BURNING BROTHERS BREWING,312274,
011431,COPPER KETTLE BREWING CO/VALENTIA ST,458038,
011432,CASK/PIGEON HEAD BREWING,501411,
011433,BERLIN PACKAGING/BOWLING GREEN,580543,
011434,CASK/KULSHAN BREWING,567875,
011435,KT MURRAY DBA LAND & SEA/BACK PEW BREWIN,580834,
011436,CASK/TIGER SHARK GINGER BEER,579091,
011437,AKYRON INDUSTRIES DBA SYNAPSE/NVE PHARMA,579534,
011438,CASK/CROOKED PECKER BREWING COMPANY LLC,559955,
011439,VNGR BEVERAGES LLC/PACKIN TRACK,577264,
011440,CASK/SWILLED DOG HARD CIDER,575373,
011441,LABATT/LA SALLE QUEBEC/HALIFAX,587788,
011442,CASK/OLD 99 BREWING CO_WINSTON,585563,
011443,CERVECERIA BAJAMURI/TIJUANA,586048,
011444,WEST COAST CONTAINER/GILGAMESH BREWING,563612,
011445,BREW CAPITAL,585951,
011446,TRUSS LIMITED PARTNERSHIP/CO HEXO,558451,
011447,FLO WATER/CUSTOM FREIGHT,583963,
011448,SUNSHINE ST MEADERY DBA CIGAR CITY/LARGO,585230,
011449,CRAFT BREWERS ALLIANCE/FULCRUM LOGISTICS,585192,
011450,PROST BREWING COMPANY/RED TRUCK,579809,
011451,DIXIE CANNER/SAXCO INTL-KELLY POINT,532226,
011452,SAXCO/ATHLETIC BREWING,582389,
011453,SAXCO/ALLEN DISTRIBUTION,535494,
011454,CASK/GIBBONS APRES LAGER LTD,565917,
011455,BOISE RIVER CANNING/BOISE,578486,
011456,PBC/TULSA,30681,
011457,DIXIE CANNER/CANTRIBE CENTRAL FL REPACK,585897,
011458,PBC/ST LOUIS,587518,
011459,CASK/WISEACRE BREWING-MEMPHIS,583550,
011460,CCR/HOUSTON - GULFGATE,32483,
011461,STUMPTOWN COFFEE ROASTERS/PORTLAND,522386,
011462,GAMER PACKAGING/BLACK EYE ROASTING,507258,
011463,PHI DRINKS/AZPACK,584878,
011464,NEW IMAGE BREWING/WHEATRIDGE,562759,
011465,CENTRAL VALLEY CRAFT BEER/BROADWAY ST,579139,
011466,CASK/COUNTRY HERITAGE WINERY,573263,
011467,LICENSE TO YILL LEVEL BEER/RELAY RESOURC,584157,
011468,BACCARY BREWING/FLAVOR TOWN,585774,
011469,NOMADICA/SANTA MONICA FARMS,583541,
011470,BOULEVARD BREWING/COLD SPRING  ,444752,
011471,DONATO SALDIVAR MONTEMAYOR,588828,
011472,BATTLE & ASSOCIATES/VON TRAPP BREWING,579551,
011473,CASK/CIDER CREEK HARD CIDER,583699,
011474,STRATFORD BREWING CO,572210,
011475,WALTER BREWING COMPANY/TR TOPPERS,582451,
011476,BSG CANADA/GUELPH,586443,
011477,CERVECERIA CRAZY MOON,586953,
011478,DIXIE CANNER/SAXCO-PORTSMOUTH,560631,
011479,DIXIE CANNER/SAXCO INTL-SQUARE PEG,532234,
011480,BERLIN PACKAGING/BOLINGBROOK,535873,
011481,HEALTH-ADE KOMBUCHA LLC/WISCONSIN BREWER,584237,
011482,CANOPY GROWTH USA/TRADE-SAN DIEGO,565845,
011483,MONSTER ENERGY/CLACKAMAS,586339,
011484,BREW HUB/THE BRUERY,587884,
011485,PBC/PISCATAWAY,590080,
011486,ALASKAN BREWERY/SEATTLE,563014,
011487,PBC/ALBANY,590071,
011488,COMMON CIDER COMPANY/LUCKY CLOVER PACKAG,586881,
011489,CASK/ROUGHTAIL BREWING CO,584923,
011490,BOSTON BEER/REFRESCO CALGARY,590194,
011491,SAZERAC/REFRESCO-GREENDALE,577934,
011492,PEPSI COLA COMPANY TULSA,30736,
011493,CAMBRIDGE BREWING/WACHUSETT_DANIELS ST,582240,
011494,CASK/PLAYALINDA BREWING COMPANY,586857,
011495,CASK/OUTER RANGE BREWING,585651,
011496,BIG BRANDS INTL/CROWN VALLEY WINERY,579876,
011497,FORBIDDEN FRUIT CIDERHOUSE DBA 2 TOWNS,534192,
011498,CASK/EAST END BREWING,470221,
011499,FIRST RATE BREWERS DBA BARROW BRW/ROYAL,504604,
011500,BEVSOURCE/WATERLOO BREWING,584894,
011501,GLANBIA PERFORMANCE NUTRITION/KRIER FOOD,587913,
011502,STRUCTURES BREWING,586566,
011503,BREW GENTLEMEN,550395,
011504,BEVSOURCE/ABITA BREWING COMPANY,572738,
011505,CASK/FAMILY BUSINESS BEER CO,568165,
011506,CULTURE CLUB LLC,584077,
011507,PBC/DETROIT,30859,
011508,RED LODGE ALES BREWING/NORTH BROADWAY,536585,
011509,CERVECERIA BIDELBERG,591613,
011510,PLATINUM INC DBA MARQUIS/WISCONSIN BREWI,583875,
011511,BEVSOURCE/LUCKY CLOVER PACKAGING-SACRAME,581124,
011512,CASK/OAKSHIRE BREWING,586865,
011513,NURISH BRANDS INC/CANTON,548228,
011514,DIXIE CANNER/CROOKED GOAT BREWING,589142,
011515,DIXIE CANNER/BATTLE & ASSOCIATES,589185,
011516,MOLSON/TORONTO,590231,
011517,GORDON BIERSCH BREWING COMPANY,553238,
011518,CASK/DRAM APOTHECARY-ELEVATION BEER CO,585521,
011519,MPL BRANDS INC/TGR LOGISTICS,591963,
011520,PL DISTRIBUTION/LONDON,581301,
011521,CASK/POMDIAL INC,573167,
011522,ANXO CIDER/MAURY ST,579614,
011523,RESIDENT CULTURE BREWING CO\CHARLOTTE,586355,
011524,CASK/LA VOIE MALTEE,581052,
011525,UBERBREW/BAKER TRANSFER AND STORAGE,592325,
011526,CASK/PRAIRIE BERRY LLC,584886,
011527,BEVSOURCE/AUSTIN EASTCIDERS,590223,
011528,BOSTON BEER/DOGFISH HEAD,563170,
011529,VITAL PHARMACEUTICALS/PORTLAND BOTTLING,529967,
011530,DTRS ENTERPRISES/CRAFT CANNING,590910,
011531,DIXIE CANNER/LEWIS LOGISTICS_CAN TRIBE,589151,
011532,GABRIELA FISCAL GUTIERREZ,592819,
011533,BALL BEVERAGE PKG/FOSIE AB,592077,
011534,MERIT ALUMINUM/ALUMINATI_2440,581811,
011535,TALKINGRAIN BEVERAGE/PREMIER PACKAGING,584165,
011536,LUIS ENRIQUE QUINTERO NUNGARAY,593475,
011537,VUKA LLC/TROPICAL BOTTLING CO,586064,
011538,BEVSOURCE/RIVER HORSE BREWING COMPANY,587892,
011539,PUNTA DELICIA SA DE CV,592499,
011540,GP HOLDINGS LLC DBA GROWPACKER,543232,
011541,BSG CANADA/BSG - WEST WARWICK,590240,
011542,CASK/GEORGETOWN BREWING CO,588334,
011543,CERVECERIA CUAUHTEMOC MOCTEZUMA/ORIZABA,497854,
011544,PAC PARTNERS DBA SPITEFUL BREW/BALMORAL,512786,
011545,BSG CANADA/BSG OCEANSIDE,590266,
011546,ENVASES UNIVERSALES/RAINFOREST WATER RFW,592317,
011547,SCOUT & CELLAR,559672,
011548,PABST BREWING/OASIS TEXAS BREWING CO,575074,
011549,BERLIN PACKAGING/ONTARIO,533851,
011550,LATITUDE 42 BREWING/BEV WRAP,514651,
011551,AB/FT COLLINS,30200,
011552,AB/HOUSTON,30251,
011553,AB/BALDWINSVILLE,30331,
011554,AB/VAN NUYS,233390,
011555,AB/ST LOUIS,30277,
011556,AB/FAIRFIELD,191206,
011557,AB/WILLIAMSBURG/GOOSE ISLAND,577731,
011558,CONSTELLATION BRANDS/CANSOURCE,583576,
011559,BEVSOURCE/FAST TRACK PACKAGING KELOWNA,589089,
011560,VUE DRINK/MILLCROFT FARMS,589409,
011561,UPSLOPE BREWING COMPANY/SLEEPING GIANT,593951,
011562,COCA COLA BALTIMORE/CANDLEWOOD,592253,
011563,MAZAMA BREWING COMPANY LLC,559568,
011564,CASK/GRANDE PRAIRIE BREWING,478506,
011565,ACCESS BUSINESS GROUP,562644,
011566,BOSTON BEER/AZ PACK,595382,
011567,COCA COLA BALTIMORE/PRESTON GATEWAY,592270,
011568,WILCRAFT CAN LLC/FRANKLIN,591867,
011569,SAXCO INTERNATIONAL/ZION PACKAGING,591939,
011570,CASK/HIGHERGROUND BREWING,589126,
011571,VNGR BEVERAGES LLC/RB DWYER,592229,
011572,THROWBACK BREWERY LLC,502182,
011573,ARIZONA BEVERAGE/FLORIDA NATURAL GROWERS,500195,
011574,SAXCO/GRIMES,535486,
011575,SAXCO INTERNATIONAL/ALLEN DIST_FT WORTH,592190,
011576,CASK/LEGAL REMEDY BREWING,588326,
011577,REUBEN'S BREWS/NW BEVERAGE KENT,533350,
011578,INDEPENDENCE BREWING/AUSTIN,579745,
011579,BROUE ALLIANCE/LASALLE,596001,
011580,MIGUEL ANDRES PEREDA CRISTERNA,592958,
011581,DEWMAR INTERNATIONAL/TROPICAL BOTTLING,562679,
011582,MAPLEWOOD BEVERAGE PACKERS LLC,247898,
011583,EL SEGUNDO BREWING COMPANY LLC,591875,
011584,CASK/JUNE LAKE BREWING,592202,
011585,PLASTIC REPAIR SYSTEM MEXICO SA DE CV,589097,
011586,CASK/WARFIELD BREWING COMPANY,562724,
011587,CASK/THE ROASTERIE INC,565466,
011588,PABST BREWING CO/AVERITT EXPRESS,591437,
011589,Q TONIC DBA Q DRINKS/NORWALK BEVERAGE,591912,
011590,LABATT/ARCHIBALD-CIDRERIE ARISTA,552411,
011591,ALASKA GLACIER PRODUCTS LLC,567664,
011592,SLEEMAN/UNIBROUE CHAMBLY,579665,
011593,LIVING THE DREAM BREWING COMPANY,594363,
011594,CASK/BLACK APPLE CROSSING,572105,
011595,MIDWEST-HEALTH/BEV-HUB/MANHATTAN,574012,
011596,BATTLE & ASSOCIATES/CARTERSVILLE,559971,
011597,CONSTELLATION BRANDS/CASTORO CELLARS,598225,
011598,SAXCO/ALLEN DISTRIBUTION ONTARIO,587569,
011599,BLUE MARBLE COCKTAILS /BLUE MARBLE GEORGETOWN RD,595374,
011600,CASK/BROKEN BOW BREWING,325235,
011601,VICTORY PACKAGING/FORT MILL,590590,
011602,BLACK BEER LLC DBA THE GROWLER GUYS,589548,
011603,CASK/SHADES OF PALE BREWING CO,594371,
011604,ALASKA PACIFIC BEV DBA 49TH STATE BREW,538636,
011605,BREAKSIDE BREWERY,541587,
011606,ORORA PACKAGING SOLUTIONS/MARIETTA,543371,
011607,ZUCKERMAN HONICKMAN/BATTLE AND ASSOCIATE,590282,
011608,BEVSOURCE/LEVECKE,586662,
011609,JESUS ALBERTO CELAYA ROJAS,592481,
011610,SW-TMSI-WINDSOR,221,
011611,STC WAREHOUSE INC.,526,
011612,FILLER ID NEEDED - #411,411,
011613,GOLDEN TABLE MOUNTAIN WAREHOUSE,219,
011614,W2-GLOBAL WAREHOUSE,405,
011615,BMBMH MONTERREY,132,
011616,S4-SARATOGA WAREHOUSE ASSOCIATES,206,
011617,BMBCC GOLDEN,151,
011618,BMBCC WILLIAMSBURG,152,
011619,CROWN CORK & SEAL/KANKAKEE PLANT,530941,
011620,ORBIS - WINSTON,531,
011621,NORTH COLUMBUS WHSE C/O NDC,328,
011622,BMBCC MONTICELLO,192,
011623,BCLLC ROME,172,
011624,ORBIS - BISHOPVILLE,532,
011625,BMBCC FORT WORTH,194,
011626,BMBCC FINDLAY BEV,153,
011627,BMBCC TAMPA,157,
011628,BCLLC FORT ATKINSON,171,
011629,NDC EVERMAN PKWY -FT WORTH /CTPS,257,
011630,ORBIS RPM OLIVE BRANCH MS,637,
011631,BMBCC SARATOGA SPRINGS,155,
011632,TALKINGRAIN/CEDAR VALLEY WAREHOUSING,575365,
011633,BOSTON BEER/ NEU LOGISTIC WHSE,248794,
011635,BOSTON BEER/LIBERTY WAREHOUSE,582291,
011636,MOISES VILLANUEVA HERNANDEZ,599762,
011637,ACCESS BUSINESS GROUP/REFRESCO,576034,
011638,HIDDEN WATER LLC/CRAFT BEER CREW,595868,
011639,TEMBLOR BREWING COMPANY,483701,
011640,WARROOM VENTURES/VARNI BROTHERS,533106,
011641,BREWERS SUPPLY GROUP INC/OCEANSIDE,590012,
011642,ADRIAN CAMPUZANO RIVAS,598604,
011643,FERMENTED SCIENCES II/GOLF COURSE DRIVE,591921,
011644,J TRINIDAD VALADEZ GUTIERREZ,599105,
011645,CASK/IPSWICH ALE BREWERY,555840,
011646,CALIDAD BEER/SLEEPING GIANT BREWING CO,581351,
011647,CASK/FAR FROM THE TREE LLC,582442,
011648,BEVSOURCE/WISCONSIN BREWING,585432,
011649,MARK ANTHONY/GLENDALE,588027,
011650,COLLEGE STREET BREWHOUSE,592173,
011651,RED DOOR BREWING CO,590864,
011652,AMERICAN CANNING LLC/AUSTIN-BURLESON,594726,
011653,EAU CLAIRE BREWING PROJECT/OXFORD AVE,594961,
011654,BONEYARD BEER LLC,517595,
011655,XOLUTION INC/CZECH,519857,
011656,VICTORY PACKAGING/CLEVELAND,560198,
011657,CASK/BEND BREWING COMPANY,584860,
011658,CASK/NOBL BEVERAGES,590186,
011659,CINCINNATI BEVERAGE/CITY BREWING LATROBE,590451,
011660,GAMER PACKAGING/CHILDS LOGISTICS,593969,
011661,STOUP BREWING/SEATTLE,595331,
011662,MPL BRANDS INC/TGR LOGISTICS GRESHAM,597880,
011663,AB/NEWARK/NFI WH,599519,
011664,JORGE SALGADO PINTOR,601746,
011665,MIA BREWING CO,480796,
011666,VICE CANNING INC/AURORA,551030,
011667,MILLERCOORS/CLEARLY KOMBUCHA,577441,
011668,CONSTELLATION BRANDS/WOODBRIDGE ACAMPO,591752,
011669,WEB COMMERCE PARTNERS,592245,
011670,VNGR BEVERAGES LLC/IDEAL SLEEVES,595497,
011671,CASK/COMMONWEALTH BREWING COMPANY LLC,595673,
011672,BOLD ROCK PARTNERS LP/BREVARD,597855,
011673,GAMER PACKAGING/OTHER HALF BREWING,597871,
011673,GAMER PACKAGING/OTHER HALF BREWING,597919,
011674,NIGHT SHIFT BREWING/ISLE BREWERS GUILD,599498,
011675,CIDRERIE DU MINOT,520639,
011676,ABV/BOLD ROCK HARD CIDER/ROSEMAN,588481,
011677,CASK/JOLI-ROUGE LTD,594339,
011678,FLORIDA BREWERY INC/BREW THEORY,595649,
011679,WHITE HORSE DBA FICKS &CO/GORDON BIERSCH,597951,
011680,OPERADORA DE ALIMENTOS SERVICIOS MASAGO,599834,
011681,FLETERIAS SA DE CV,600006,
011682,REBOUND NUTRACEUTICALS/THEO&OPPENHEIMER,601640,
